Claim_ID,Customer_ID,Vehicle_ID,Claim_Date,Claim_Amount,Claim_Type
5482,137623,137623,2025-01-14,10000,1
5483,137661,137661,2025-05-21,10000,1
5484,137673,137673,2025-05-28,10000,1
5485,137677,137677,2025-03-21,10000,1
5486,137712,137712,2025-04-21,10000,1
5487,137734,137734,2025-01-07,10000,1
5488,137749,137749,2025-10-21,10000,1
5489,137754,137754,2025-08-21,10000,1
5490,137794,137794,2025-11-21,10000,1
5491,137805,137805,2025-10-28,10000,1
5492,137825,137825,2025-05-21,10000,1
5493,137938,137938,2025-10-14,10000,1
5494,137941,137941,2025-09-28,10000,1
5495,137950,137950,2025-01-21,10000,1
5496,137955,137955,2025-01-14,10000,1
5497,138012,138012,2025-01-07,10000,1
5498,138019,138019,2025-02-14,10000,1
5499,138043,138043,2025-08-14,10000,1
5500,138053,138053,2025-12-21,10000,1
5501,138072,138072,2025-09-07,10000,1
5502,138076,138076,2025-05-07,10000,1
5503,138078,138078,2025-06-21,10000,1
5504,138132,138132,2025-03-14,10000,1
5505,138135,138135,2025-01-14,10000,1
5506,138172,138172,2025-01-28,10000,1
5507,138327,138327,2025-09-21,10000,1
5508,138341,138341,2025-09-28,10000,1
5509,138355,138355,2025-07-07,10000,1
5510,138400,138400,2025-11-21,10000,1
5511,138420,138420,2025-03-21,10000,1
5512,138432,138432,2025-06-28,10000,1
5513,138443,138443,2025-06-07,10000,1
5514,138447,138447,2025-11-21,10000,1
5515,138544,138544,2025-03-28,10000,1
5516,138574,138574,2025-01-28,10000,1
5517,138600,138600,2025-05-14,10000,1
5518,138621,138621,2025-10-28,10000,1
5519,138622,138622,2025-12-14,10000,1
5520,138631,138631,2025-08-07,10000,1
5521,138673,138673,2025-06-07,10000,1
5522,138702,138702,2025-10-28,10000,1
5523,138719,138719,2025-03-07,10000,1
5524,138730,138730,2025-01-07,10000,1
5525,138743,138743,2025-01-28,10000,1
5526,138755,138755,2025-02-14,10000,1
5527,138756,138756,2025-01-07,10000,1
5528,138813,138813,2025-05-07,10000,1
5529,138847,138847,2025-06-14,10000,1
5530,138876,138876,2025-10-21,10000,1
5531,138877,138877,2025-04-21,10000,1
5532,138900,138900,2025-03-28,10000,1
5533,138902,138902,2025-11-21,10000,1
5534,138908,138908,2025-04-07,10000,1
5535,138921,138921,2025-07-21,10000,1
5536,138939,138939,2025-02-28,10000,1
5537,138969,138969,2025-02-14,10000,1
5538,138979,138979,2025-10-21,10000,1
5539,138988,138988,2025-03-21,10000,1
5540,139008,139008,2025-10-28,10000,1
5541,139030,139030,2025-09-28,10000,1
5542,139061,139061,2025-07-28,10000,1
5543,139064,139064,2025-03-07,10000,1
5544,139069,139069,2025-11-07,10000,1
5545,139101,139101,2025-02-21,10000,1
5546,139103,139103,2025-06-21,10000,1
5547,139131,139131,2025-06-21,10000,1
5548,139134,139134,2025-03-14,10000,1
5549,139153,139153,2025-01-14,10000,1
5550,139167,139167,2025-02-14,10000,1
5551,139192,139192,2025-08-21,10000,1
5552,139211,139211,2025-08-28,10000,1
5553,139215,139215,2025-12-07,10000,1
5554,139239,139239,2025-04-07,10000,1
5555,139265,139265,2025-08-14,10000,1
5556,139301,139301,2025-03-14,10000,1
5557,139371,139371,2025-04-07,10000,1
5558,139430,139430,2025-02-28,10000,1
5559,139458,139458,2025-07-14,10000,1
5560,139536,139536,2025-07-14,10000,1
5561,139540,139540,2025-06-28,10000,1
5562,139555,139555,2025-10-28,10000,1
5563,139564,139564,2025-12-07,10000,1
5564,139595,139595,2025-08-28,10000,1
5565,139609,139609,2025-05-14,10000,1
5566,139618,139618,2025-04-21,10000,1
5567,139667,139667,2025-12-07,10000,1
5568,139676,139676,2025-04-21,10000,1
5569,139684,139684,2025-01-28,10000,1
5570,139707,139707,2025-03-07,10000,1
5571,139713,139713,2025-03-21,10000,1
5572,139730,139730,2025-12-21,10000,1
5573,139748,139748,2025-08-14,10000,1
5574,139787,139787,2025-01-21,10000,1
5575,139812,139812,2025-05-14,10000,1
5576,139817,139817,2025-02-07,10000,1
5577,139821,139821,2025-08-28,10000,1
5578,139864,139864,2025-10-21,10000,1
5579,139867,139867,2025-07-28,10000,1
5580,139880,139880,2025-10-21,10000,1
5581,139894,139894,2025-11-28,10000,1
5582,139912,139912,2025-11-14,10000,1
5583,139929,139929,2025-08-14,10000,1
5584,139980,139980,2025-01-07,10000,1
5585,140022,140022,2025-10-21,10000,1
5586,140040,140040,2025-09-28,10000,1
5587,140087,140087,2025-02-28,10000,1
5588,140091,140091,2025-06-21,10000,1
5589,140104,140104,2025-11-21,10000,1
5590,140142,140142,2025-07-14,10000,1
5591,140145,140145,2025-05-07,10000,1
5592,140156,140156,2025-10-21,10000,1
5593,140176,140176,2025-03-14,10000,1
5594,140181,140181,2025-05-07,10000,1
5595,140193,140193,2025-07-14,10000,1
5596,140214,140214,2025-09-14,10000,1
5597,140249,140249,2025-02-28,10000,1
5598,140270,140270,2025-08-14,10000,1
5599,140279,140279,2025-10-14,10000,1
5600,140287,140287,2025-12-21,10000,1
5601,140317,140317,2025-04-28,10000,1
5602,140331,140331,2025-07-14,10000,1
5603,140397,140397,2025-03-21,10000,1
5604,140418,140418,2025-10-21,10000,1
5605,140422,140422,2025-05-21,10000,1
5606,140451,140451,2025-09-07,10000,1
5607,140476,140476,2025-05-07,10000,1
5608,140501,140501,2025-01-07,10000,1
5609,140519,140519,2025-12-14,10000,1
5610,140540,140540,2025-04-07,10000,1
5611,140561,140561,2025-08-14,10000,1
5612,140606,140606,2025-10-21,10000,1
5613,140614,140614,2025-04-28,10000,1
5614,140629,140629,2025-07-28,10000,1
5615,140631,140631,2025-08-21,10000,1
5616,140636,140636,2025-02-21,10000,1
5617,140691,140691,2025-07-07,10000,1
5618,140692,140692,2025-11-21,10000,1
5619,140725,140725,2025-03-28,10000,1
5620,140733,140733,2025-07-14,10000,1
5621,140746,140746,2025-05-07,10000,1
5622,140768,140768,2025-01-14,10000,1
5623,140776,140776,2025-01-21,10000,1
5624,140815,140815,2025-03-21,10000,1
5625,140843,140843,2025-09-28,10000,1
5626,140868,140868,2025-10-07,10000,1
5627,140877,140877,2025-07-21,10000,1
5628,140913,140913,2025-11-07,10000,1
5629,140916,140916,2025-11-28,10000,1
5630,140946,140946,2025-07-07,10000,1
5631,140952,140952,2025-01-07,10000,1
5632,140967,140967,2025-06-28,10000,1
5633,140995,140995,2025-10-14,10000,1
5634,141008,141008,2025-07-07,10000,1
5635,141050,141050,2025-05-28,10000,1
5636,141052,141052,2025-02-07,10000,1
5637,141081,141081,2025-06-14,10000,1
5638,141093,141093,2025-08-28,10000,1
5639,141105,141105,2025-04-28,10000,1
5640,141106,141106,2025-11-28,10000,1
5641,141111,141111,2025-02-07,10000,1
5642,141125,141125,2025-10-28,10000,1
5643,141177,141177,2025-10-28,10000,1
5644,141183,141183,2025-02-21,10000,1
5645,141253,141253,2025-02-14,10000,1
5646,141268,141268,2025-02-14,10000,1
5647,141285,141285,2025-10-21,10000,1
5648,141313,141313,2025-03-21,10000,1
5649,141320,141320,2025-12-21,10000,1
5650,141342,141342,2025-02-07,10000,1
5651,141347,141347,2025-11-21,10000,1
5652,141367,141367,2025-01-28,10000,1
5653,141409,141409,2025-04-28,10000,1
5654,141411,141411,2025-10-21,10000,1
5655,141443,141443,2025-04-21,10000,1
5656,141514,141514,2025-09-28,10000,1
5657,141626,141626,2025-05-28,10000,1
5658,141630,141630,2025-12-28,10000,1
5659,141670,141670,2025-10-14,10000,1
5660,141692,141692,2025-06-21,10000,1
5661,141707,141707,2025-08-07,10000,1
5662,141721,141721,2025-08-21,10000,1
5663,141748,141748,2025-10-07,10000,1
5664,141761,141761,2025-12-28,10000,1
5665,141783,141783,2025-01-21,10000,1
5666,141811,141811,2025-08-28,10000,1
5667,141835,141835,2025-09-21,10000,1
5668,141857,141857,2025-11-28,10000,1
5669,141879,141879,2025-06-07,10000,1
5670,141914,141914,2025-05-14,10000,1
5671,141918,141918,2025-01-14,10000,1
5672,141921,141921,2025-04-28,10000,1
5673,141934,141934,2025-04-21,10000,1
5674,141957,141957,2025-01-07,10000,1
5675,141958,141958,2025-08-14,10000,1
5676,141981,141981,2025-09-14,10000,1
5677,142010,142010,2025-06-28,10000,1
5678,142050,142050,2025-04-07,10000,1
5679,142061,142061,2025-01-28,10000,1
5680,142084,142084,2025-02-28,10000,1
5681,142085,142085,2025-11-21,10000,1
5682,142132,142132,2025-12-14,10000,1
5683,142172,142172,2025-03-07,10000,1
5684,142174,142174,2025-08-14,10000,1
5685,142185,142185,2025-08-14,10000,1
5686,142188,142188,2025-01-21,10000,1
5687,142193,142193,2025-07-07,10000,1
5688,142209,142209,2025-03-21,10000,1
5689,142240,142240,2025-12-21,10000,1
5690,142273,142273,2025-07-28,10000,1
5691,142278,142278,2025-03-07,10000,1
5692,142311,142311,2025-05-28,10000,1
5693,142313,142313,2025-01-21,10000,1
5694,142331,142331,2025-07-28,10000,1
5695,142349,142349,2025-01-28,10000,1
5696,142371,142371,2025-01-21,10000,1
5697,142388,142388,2025-11-14,10000,1
5698,142416,142416,2025-12-28,10000,1
5699,142458,142458,2025-12-21,10000,1
5700,142467,142467,2025-04-14,10000,1
5701,142493,142493,2025-01-14,10000,1
5702,142495,142495,2025-07-21,10000,1
5703,142523,142523,2025-11-21,10000,1
5704,142574,142574,2025-08-28,10000,1
5705,142590,142590,2025-04-21,10000,1
5706,142597,142597,2025-02-14,10000,1
5707,142611,142611,2025-01-21,10000,1
5708,142637,142637,2025-06-28,10000,1
5709,142666,142666,2025-08-28,10000,1
5710,142675,142675,2025-07-28,10000,1
5711,142680,142680,2025-08-14,10000,1
5712,142705,142705,2025-11-14,10000,1
5713,142708,142708,2025-10-07,10000,1
5714,142737,142737,2025-11-28,10000,1
5715,142783,142783,2025-04-14,10000,1
5716,142784,142784,2025-04-07,10000,1
5717,142810,142810,2025-02-07,10000,1
5718,142834,142834,2025-05-21,10000,1
5719,142842,142842,2025-05-28,10000,1
5720,142888,142888,2025-07-28,10000,1
5721,142890,142890,2025-04-14,10000,1
5722,142908,142908,2025-08-07,10000,1
5723,142922,142922,2025-02-21,10000,1
5724,143061,143061,2025-10-14,10000,1
5725,143063,143063,2025-09-21,10000,1
5726,143086,143086,2025-10-07,10000,1
5727,143112,143112,2025-11-28,10000,1
5728,143119,143119,2025-12-21,10000,1
5729,143132,143132,2025-10-28,10000,1
5730,143142,143142,2025-11-14,10000,1
5731,143148,143148,2025-10-07,10000,1
5732,143150,143150,2025-01-07,10000,1
5733,143202,143202,2025-09-07,10000,1
5734,143374,143374,2025-05-21,10000,1
5735,143385,143385,2025-04-21,10000,1
5736,143454,143454,2025-04-07,10000,1
5737,143459,143459,2025-09-07,10000,1
5738,143470,143470,2025-03-28,10000,1
5739,143473,143473,2025-11-21,10000,1
5740,143499,143499,2025-10-21,10000,1
5741,143529,143529,2025-02-07,10000,1
5742,143587,143587,2025-09-28,10000,1
5743,143592,143592,2025-12-14,10000,1
5744,143598,143598,2025-12-28,10000,1
5745,143612,143612,2025-10-07,10000,1
5746,143665,143665,2025-10-28,10000,1
5747,143666,143666,2025-02-07,10000,1
5748,143689,143689,2025-11-14,10000,1
5749,143710,143710,2025-04-14,10000,1
5750,143749,143749,2025-10-07,10000,1
5751,143779,143779,2025-10-14,10000,1
5752,143785,143785,2025-06-21,10000,1
5753,143788,143788,2025-03-07,10000,1
5754,143838,143838,2025-11-28,10000,1
5755,143845,143845,2025-12-14,10000,1
5756,143848,143848,2025-11-28,10000,1
5757,143851,143851,2025-08-28,10000,1
5758,143858,143858,2025-03-14,10000,1
5759,143874,143874,2025-02-21,10000,1
5760,143878,143878,2025-09-14,10000,1
5761,143880,143880,2025-07-07,10000,1
5762,143888,143888,2025-02-07,10000,1
5763,143890,143890,2025-08-07,10000,1
5764,144046,144046,2025-10-07,10000,1
5765,144083,144083,2025-06-07,10000,1
5766,144084,144084,2025-12-21,10000,1
5767,144100,144100,2025-02-07,10000,1
5768,144119,144119,2025-10-28,10000,1
5769,144140,144140,2025-07-28,10000,1
5770,144151,144151,2025-08-21,10000,1
5771,144180,144180,2025-12-28,10000,1
5772,144186,144186,2025-10-07,10000,1
5773,144227,144227,2025-12-21,10000,1
5774,144231,144231,2025-12-28,10000,1
5775,144232,144232,2025-07-21,10000,1
5776,144236,144236,2025-05-28,10000,1
5777,144260,144260,2025-03-07,10000,1
5778,144307,144307,2025-09-21,10000,1
5779,144308,144308,2025-11-07,10000,1
5780,144358,144358,2025-12-28,10000,1
5781,144414,144414,2025-01-07,10000,1
5782,144447,144447,2025-07-28,10000,1
5783,144454,144454,2025-04-07,10000,1
5784,144496,144496,2025-07-21,10000,1
5785,144519,144519,2025-09-21,10000,1
5786,144536,144536,2025-01-14,10000,1
5787,144537,144537,2025-10-07,10000,1
5788,144538,144538,2025-04-14,10000,1
5789,144549,144549,2025-08-14,10000,1
5790,144561,144561,2025-08-14,10000,1
5791,144563,144563,2025-12-28,10000,1
5792,144564,144564,2025-06-14,10000,1
5793,144595,144595,2025-12-28,10000,1
5794,144611,144611,2025-09-28,10000,1
5795,144696,144696,2025-01-28,10000,1
5796,144711,144711,2025-09-21,10000,1
5797,144775,144775,2025-07-14,10000,1
5798,144822,144822,2025-03-07,10000,1
5799,144847,144847,2025-07-14,10000,1
5800,144863,144863,2025-10-21,10000,1
5801,144887,144887,2025-09-28,10000,1
5802,144899,144899,2025-10-14,10000,1
5803,144910,144910,2025-09-14,10000,1
5804,144931,144931,2025-04-28,10000,1
5805,144946,144946,2025-08-21,10000,1
5806,145001,145001,2025-06-28,10000,1
5807,145065,145065,2025-12-07,10000,1
5808,145076,145076,2025-11-28,10000,1
5809,145142,145142,2025-03-07,10000,1
5810,145170,145170,2025-09-21,10000,1
5811,145188,145188,2025-04-07,10000,1
5812,145189,145189,2025-02-21,10000,1
5813,145277,145277,2025-04-07,10000,1
5814,145280,145280,2025-09-21,10000,1
5815,145349,145349,2025-05-07,10000,1
5816,145375,145375,2025-03-07,10000,1
5817,145386,145386,2025-05-28,10000,1
5818,145396,145396,2025-10-28,10000,1
5819,145424,145424,2025-08-21,10000,1
5820,145429,145429,2025-06-07,10000,1
5821,145434,145434,2025-02-28,10000,1
5822,145475,145475,2025-09-21,10000,1
5823,145480,145480,2025-09-07,10000,1
5824,145487,145487,2025-11-21,10000,1
5825,145491,145491,2025-05-14,10000,1
5826,145509,145509,2025-01-14,10000,1
5827,145525,145525,2025-06-14,10000,1
5828,145544,145544,2025-04-14,10000,1
5829,145608,145608,2025-03-28,10000,1
5830,145627,145627,2025-02-07,10000,1
5831,145638,145638,2025-10-28,10000,1
5832,145651,145651,2025-05-21,10000,1
5833,145656,145656,2025-05-14,10000,1
5834,145666,145666,2025-02-21,10000,1
5835,145708,145708,2025-08-14,10000,1
5836,145710,145710,2025-08-07,10000,1
5837,145834,145834,2025-03-28,10000,1
5838,145901,145901,2025-01-21,10000,1
5839,145909,145909,2025-11-28,10000,1
5840,145922,145922,2025-01-07,10000,1
5841,145936,145936,2025-01-14,10000,1
5842,146006,146006,2025-03-14,10000,1
5843,146012,146012,2025-05-14,10000,1
5844,146096,146096,2025-09-21,10000,1
5845,146100,146100,2025-04-21,10000,1
5846,146161,146161,2025-09-14,10000,1
5847,146203,146203,2025-01-28,10000,1
5848,146229,146229,2025-02-28,10000,1
5849,146238,146238,2025-01-28,10000,1
5850,146262,146262,2025-12-21,10000,1
5851,146276,146276,2025-04-28,10000,1
5852,146293,146293,2025-09-28,10000,1
5853,146337,146337,2025-05-07,10000,1
5854,146380,146380,2025-10-07,10000,1
5855,146387,146387,2025-09-14,10000,1
5856,146405,146405,2025-07-28,10000,1
5857,146406,146406,2025-02-14,10000,1
5858,146491,146491,2025-02-07,10000,1
5859,146498,146498,2025-01-21,10000,1
5860,146524,146524,2025-12-07,10000,1
5861,146571,146571,2025-05-07,10000,1
5862,146601,146601,2025-02-28,10000,1
5863,146602,146602,2025-05-07,10000,1
5864,146608,146608,2025-03-28,10000,1
5865,146618,146618,2025-11-14,10000,1
5866,146650,146650,2025-04-14,10000,1
5867,146664,146664,2025-07-28,10000,1
5868,146688,146688,2025-06-28,10000,1
5869,146716,146716,2025-07-07,10000,1
5870,146722,146722,2025-02-14,10000,1
5871,146783,146783,2025-04-28,10000,1
5872,146792,146792,2025-09-07,10000,1
5873,146821,146821,2025-01-07,10000,1
5874,146844,146844,2025-07-21,10000,1
5875,146863,146863,2025-11-14,10000,1
5876,146868,146868,2025-09-21,10000,1
5877,146888,146888,2025-02-07,10000,1
5878,146904,146904,2025-08-14,10000,1
5879,146909,146909,2025-07-07,10000,1
5880,146997,146997,2025-02-14,10000,1
5881,147099,147099,2025-05-07,10000,1
5882,147123,147123,2025-06-14,10000,1
5883,147139,147139,2025-02-28,10000,1
5884,147256,147256,2025-04-07,10000,1
5885,147295,147295,2025-04-21,10000,1
5886,147332,147332,2025-07-21,10000,1
5887,147347,147347,2025-04-21,10000,1
5888,147354,147354,2025-04-28,10000,1
5889,147367,147367,2025-05-21,10000,1
5890,147414,147414,2025-05-14,10000,1
5891,147422,147422,2025-05-28,10000,1
5892,147447,147447,2025-03-14,10000,1
5893,147455,147455,2025-02-14,10000,1
5894,147487,147487,2025-10-21,10000,1
5895,147494,147494,2025-11-14,10000,1
5896,147496,147496,2025-07-14,10000,1
5897,147506,147506,2025-09-28,10000,1
5898,147526,147526,2025-02-21,10000,1
5899,147529,147529,2025-02-07,10000,1
5900,147549,147549,2025-04-07,10000,1
5901,147589,147589,2025-04-14,10000,1
5902,147603,147603,2025-08-28,10000,1
5903,147610,147610,2025-08-07,10000,1
5904,147616,147616,2025-04-14,10000,1
5905,147633,147633,2025-07-07,10000,1
5906,147641,147641,2025-08-28,10000,1
5907,147669,147669,2025-06-21,10000,1
5908,147692,147692,2025-10-28,10000,1
5909,147741,147741,2025-12-21,10000,1
5910,147775,147775,2025-12-14,10000,1
5911,147805,147805,2025-05-21,10000,1
5912,147875,147875,2025-07-07,10000,1
5913,147878,147878,2025-06-14,10000,1
5914,147889,147889,2025-08-07,10000,1
5915,147909,147909,2025-07-07,10000,1
5916,147931,147931,2025-09-28,10000,1
5917,147936,147936,2025-12-21,10000,1
5918,147961,147961,2025-08-07,10000,1
5919,148045,148045,2025-12-07,10000,1
5920,148077,148077,2025-10-28,10000,1
5921,148115,148115,2025-01-14,10000,1
5922,148186,148186,2025-11-07,10000,1
5923,148295,148295,2025-06-14,10000,1
5924,148333,148333,2025-08-07,10000,1
5925,148339,148339,2025-07-07,10000,1
5926,148365,148365,2025-12-07,10000,1
5927,148402,148402,2025-03-21,10000,1
5928,148421,148421,2025-08-28,10000,1
5929,148460,148460,2025-12-07,10000,1
5930,148500,148500,2025-08-14,10000,1
5931,148503,148503,2025-06-14,10000,1
5932,148545,148545,2025-06-07,10000,1
5933,148568,148568,2025-02-28,10000,1
5934,148575,148575,2025-08-21,10000,1
5935,148582,148582,2025-07-21,10000,1
5936,148590,148590,2025-06-21,10000,1
5937,148630,148630,2025-09-28,10000,1
5938,148638,148638,2025-04-21,10000,1
5939,148687,148687,2025-12-28,10000,1
5940,148750,148750,2025-05-14,10000,1
5941,148758,148758,2025-02-14,10000,1
5942,148765,148765,2025-08-14,10000,1
5943,148866,148866,2025-02-28,10000,1
5944,148941,148941,2025-04-14,10000,1
5945,148966,148966,2025-05-07,10000,1
5946,148985,148985,2025-05-14,10000,1
5947,149034,149034,2025-03-28,10000,1
5948,149064,149064,2025-01-21,10000,1
5949,149093,149093,2025-07-21,10000,1
5950,149104,149104,2025-06-21,10000,1
5951,149132,149132,2025-09-21,10000,1
5952,149138,149138,2025-10-14,10000,1
5953,149185,149185,2025-11-07,10000,1
5954,149199,149199,2025-09-21,10000,1
5955,149209,149209,2025-11-28,10000,1
5956,149251,149251,2025-10-07,10000,1
5957,149253,149253,2025-08-14,10000,1
5958,149258,149258,2025-05-28,10000,1
5959,149260,149260,2025-07-21,10000,1
5960,149296,149296,2025-07-21,10000,1
5961,149309,149309,2025-03-07,10000,1
5962,149324,149324,2025-01-21,10000,1
5963,149326,149326,2025-07-28,10000,1
5964,149365,149365,2025-11-21,10000,1
5965,149383,149383,2025-05-07,10000,1
5966,149395,149395,2025-10-28,10000,1
5967,149399,149399,2025-10-21,10000,1
5968,149467,149467,2025-06-14,10000,1
5969,149531,149531,2025-09-14,10000,1
5970,149571,149571,2025-11-14,10000,1
5971,149600,149600,2025-11-21,10000,1
